user_session,view_count,cart_count,is_purchased,unique_products,avg_price,session_duration
3c2ccddc-998a-4ac6-802b-9dd425f12c20,4,0,1,2,234.708,1231.0
3c2d76ad-d5d1-459b-8b2f-55296aaa72d1,4,0,0,4,270.77750000000003,57.0
3c3388cb-ae0d-4f6d-bad3-f3e4e97e6936,2,0,0,2,146.85000000000002,64.0
3c33a901-70e6-4552-99cd-df55a78d81a9,2,0,0,2,653.155,23.0
3c33f26c-1043-4cc6-990f-674ebf7bdc4f,10,0,1,3,180.61636363636364,722.0
3c34c03c-e60e-479e-9e28-446aeb0b539d,1,0,0,1,195.06,0.0
3c354317-10a1-4eeb-a145-cbe66bcb1b71,3,0,0,1,29.58,70.0
3c380727-b446-2733-9456-00cc52402a01,10,0,0,8,240.033,582.0
3c3950ed-fabb-4012-b925-8fd667704685,3,0,0,2,317.37666666666667,66.0
3c3a4de8-9304-4687-9e5c-2e9bdda65b33,2,0,0,2,17.23,72.0
3c3c3aa0-2c82-446d-9090-19450bd21694,1,0,0,1,29.6,0.0
3c3c92cf-d2de-48a4-b16f-44098b7f2f01,1,0,0,1,158.05,0.0
3c3efa57-9201-4f50-ac13-2da044569066,8,2,1,5,95.98727272727272,305.0
3c403ca1-1a0d-413b-aa45-8551aa4e2920,8,1,1,6,762.437,467.0
3c4262a5-dfb2-42a7-8891-f4440bde4ab4,2,0,0,1,63.77,22.0
3c431b27-77c0-449d-96b0-cf12548af09f,8,0,0,6,564.7737500000001,500.0
3c44914f-efe5-4160-b698-b45a86a63a72,6,0,0,6,566.3833333333333,623.0
3c47d9c7-f121-4d31-90ce-71f394f1c087,43,0,0,24,364.4418604651163,1130.0
3c4848e7-06d2-4e3a-ba3e-b7a5d3f55082,4,0,0,4,803.2449999999999,643.0
3c486073-e36d-48e0-bdce-9d5b492fad98,1,0,0,1,527.17,0.0
3c4861c0-6d49-4df2-bf86-7b7e589fb6ec,2,0,0,1,82.63,315.0
3c486d91-a01c-480b-a3c8-9dd75ab2e138,7,0,0,6,251.7942857142857,219.0
3c48a08f-6310-44aa-be61-ba399a162874,14,0,0,7,270.82071428571425,332.0
3c48b272-bd5a-4796-aa7f-1a3b8344a16e,2,0,0,1,13.9,60.0
3c4a04d7-d168-40db-97dd-6d7862086538,2,0,0,1,24.02,31.0
3c4aa25a-0dbf-4bfb-bd27-e7ac3fe0210f,12,0,0,4,53.62583333333333,288.0
3c4e00eb-73ac-4257-852c-b1311055126f,2,0,0,2,590.3399999999999,136.0
3c4ea7e0-0cd7-47bc-bc3a-0cffc24e43b2,1,0,0,1,42.99,0.0
3c504c11-9911-42e7-82dc-995c888f31f0,1,0,0,1,77.22,0.0
3c51a34e-d0e7-480c-b0d7-abdab5207e1d,2,0,0,2,67.685,28.0
3c55dd4f-5652-4338-9cd6-0fce638699be,13,0,0,5,164.28076923076924,1223.0
3c5649ae-60c8-4ad1-8bfa-0d5e984d6cca,2,0,0,1,946.73,50.0
3c567985-95df-4ba7-bffc-8357e66c0af7,1,0,0,1,121.88,0.0
3c56e0f8-b034-40ef-a212-adaff5302f34,1,0,0,1,155.47,0.0
3c56ee93-90e2-4e28-ab9d-ac91c39eea8b,10,0,0,8,256.53200000000004,380.0
3c57c070-19d0-4d5c-9b81-3785611599c1,3,0,0,2,377.50333333333333,122.0
3c588c8f-ad34-440d-bfa7-22dc0fc37550,5,0,0,4,668.408,114.0
3c59107e-71c8-4f08-9715-7f8aec0cd1d1,4,0,0,3,160.6075,73.0
3c5abe22-ff64-4411-9c4a-dd3a5011d3c0,1,0,0,1,321.73,0.0
3c5c8ecd-8d1b-443f-a195-cb3bdfd4558a,16,0,0,7,152.576875,267.0
3c5d824f-2d1f-4c26-9445-2f5204d0a27d,5,0,0,1,29.579999999999995,390.0
3c5e7bce-e825-4cab-9d82-56818278142f,4,0,0,3,335.89,68.0
3c5fc277-a0f0-4a25-afb7-b0ec2ac93ec7,4,0,0,3,144.535,322.0
3c5fdbf8-5d70-4c20-8012-fdc4d5f0fde6,14,0,0,13,547.4264285714286,1848.0
3c6172c2-77d6-4e6a-a844-9e35d220f1ba,14,0,0,14,671.455,910.0
3c6478bc-e786-4cd1-a88b-cb2a16feb22b,15,0,0,8,234.042,1101.0
3c64ed19-001b-40f3-ad2d-0810865587ad,1,0,0,1,11.67,0.0
3c65367c-1301-4356-b0b0-2ca6c3c0633e,16,0,0,6,5.105625,1122.0
3c660d44-bf92-4715-be14-e1e08965f057,2,0,0,1,150.97,43.0
3c662f04-6c77-4b9c-b12a-fb723dbc5e68,5,0,0,3,199.952,186.0
3c665e17-8bab-4a38-8147-e4a70f8c3e99,1,0,0,1,53.54,0.0
3c685fc7-b770-4a37-b567-ed53aa648a92,1,0,0,1,94.46,0.0
3c69cc23-712e-40f3-adea-7437f8482d01,19,0,0,7,94.90894736842105,1034.0
3c69f0e8-d79a-4ae7-9f35-de6c6e6b9f6c,3,0,0,1,187.91,18.0
3c6a13a1-482a-4ef1-9382-d903df456cfa,1,0,0,1,128.57,0.0
3c6a890f-5130-44d6-be0b-ce7e47527933,1,0,0,1,39.2,0.0
3c6cca4f-1c1b-425c-9b9b-0f90b19467b7,1,0,0,1,531.26,0.0
3c6f71e8-26ce-4340-bf50-2166d912341a,6,0,0,4,55.68666666666667,456.0
3c740c1a-6ded-4394-b44b-1f632741e16f,4,0,0,4,153.6675,139.0
3c76c2b1-02c6-4a2c-9478-a2b341f1a432,7,0,0,7,1003.85,511.0
3c787aa5-e545-4bf0-b7be-0571bb2e262e,2,0,1,1,1348.61,61.0
3c78ae7b-4f40-4166-9cfb-58f74c8e7b3b,1,0,0,1,1364.0,0.0
3c7b04de-825f-436a-8e49-cb1f35f2c91a,6,0,0,2,44.446666666666665,1853.0
3c7c19c2-aaa1-40ca-a53e-7fb1c0406ba1,5,0,0,5,139.96599999999998,315.0
3c80870f-fbdd-4791-ae37-702b7daffa8b,1,0,0,1,64.02,0.0
3c81be19-6d38-499a-8ea9-acfc60b7e6f4,1,0,0,1,38.61,0.0
3c83884c-4079-4fde-9153-2b84d2a89249,7,2,1,4,106.55,379.0
3c8438f9-cc25-4f77-809d-e78ab5a9a318,1,1,0,1,458.28,27.0
3c84af87-2958-4bfd-9b19-2dda31501a31,1,0,0,1,350.0,0.0
3c87347c-c05b-8579-0f86-34c0b0e4e5f3,5,0,0,4,153.498,223.0
3c8860ed-4977-430b-8b3d-a3e69a7b21a1,1,0,0,1,143.89,0.0
3c8882a5-7bb3-4ca4-aed6-7fd3d19148df,2,0,0,1,39.9,53.0
3c89dc8f-d917-444c-8a18-8e47d4a96eb9,1,0,0,1,180.13,0.0
3c8a6aab-f319-4b5e-a90f-176838fa079b,3,0,0,3,39.236666666666665,79.0
3c8e57a4-44ad-4fbb-a453-fd8852af5de3,1,0,0,1,39.64,0.0
3c8fcbf4-2425-4ba7-b8eb-7fc870cf3afc,1,0,0,1,1182.37,0.0
3c905fc8-b090-43ec-a34f-4b12db2d8460,1,0,0,1,31.92,0.0
3c906f25-4041-4cf2-98f0-feab94b996a3,1,0,0,1,35.26,0.0
3c9081d4-32d4-4249-a18c-7506ad398058,1,0,0,1,195.42,0.0
3c909ec9-46d2-41aa-abd6-65c045d9526f,12,0,0,6,16.449166666666667,407.0
3c95fb34-cce9-485b-9695-034abeab4454,2,0,0,2,1786.69,55.0
3c9a90b6-8472-4b90-865e-6f96dd99f874,5,0,0,5,105.28799999999998,304.0
3c9fb107-2057-4acf-8f1f-35684673b0a4,2,0,1,1,94.98,139.0
3ca0f383-7e43-49c3-998a-eb42afa9dd00,1,0,0,1,776.08,0.0
3ca27170-4e41-41b7-8ebf-f2150dcde997,1,0,0,1,1348.61,0.0
3ca3d3e6-05fa-4fdf-af94-459d41302972,3,0,0,1,61.01,29.0
3ca53c4a-a543-4782-8367-b2d5de2b0a6e,1,0,0,1,25.48,0.0
3ca5c43f-21bb-41d4-9cbb-3438ae50e39c,1,0,0,1,69.41,0.0
3ca6f1e5-863d-4bd0-91b2-60726ff70d45,1,0,0,1,43.73,0.0
3cab8b9e-3b38-4cbb-8ecb-8caa3038c2dd,1,0,0,1,1558.25,0.0
3cabd943-d63e-458a-865e-0012819a4162,3,0,0,2,957.4499999999999,71.0
3cac2f1a-34c9-4941-ab60-5243c7767e4c,1,0,0,1,33.46,0.0
3cac58ff-5684-4f3f-98c5-ee2a482dd614,8,0,0,4,91.14,887.0
3cacb274-6901-498f-8c65-f934bbea94a5,3,0,0,3,164.27333333333334,58.0
3cb132c0-a787-433e-abd1-830fdaae68a9,4,0,0,2,42.225,160.0
3cb217d1-ba56-4943-ada1-1a630fdf32bb,4,0,0,3,112.7225,108.0
3cb2378c-45a8-4ba7-a466-17a69814b8ad,6,0,0,6,823.8483333333334,250.0
3cb2b625-8c85-4376-bead-f521cf61266f,3,0,0,3,14.336666666666666,401.0
3cb2bcb7-e986-46fc-bef2-fc27ff2610c9,1,0,0,1,503.09,0.0
3cb75152-cd6f-4623-9d3b-cb9fbf45828f,2,0,1,1,94.46999999999998,105.0
3cb790cd-7d0c-4202-9eaf-ffba57c3c1c1,3,0,0,3,582.0966666666667,77.0
3cb8c2b0-8bf0-4ff0-b737-daecf54fbd43,2,0,0,1,1335.43,32.0
3cbaca15-5797-40a3-b92e-68e745c50b50,1,0,0,1,949.47,0.0
3cbbc986-9df5-4991-8a3c-c80594ad51bf,2,0,0,2,156.60500000000002,75.0
3cbc145d-7294-49ec-b6f4-fee1844c225f,1,0,0,1,1348.61,0.0
3cbd5607-63c7-486e-bab6-6ad0b398f179,2,0,0,1,203.09,316.0
3cbd8d51-8e4d-43f0-abc1-d6bf7726351a,2,0,0,1,94.66,45.0
3cbea8fb-0a6f-4ad3-bd81-079a412b484d,2,0,0,1,727.28,23.0
3cbf094d-c15e-cb85-ff83-be85df1082c6,4,0,1,2,1240.985,1625.0
3cbf4b64-e030-4195-a8cc-5a6d5feb9503,1,0,0,1,238.3,0.0
3cbf8222-0bd1-4e36-87ab-4c54e0dca3fb,4,0,0,3,178.8775,65.0
3cbfd39c-7f53-4d7b-8168-486e43b3a14a,3,0,0,2,551.4499999999999,38.0
3cc145f2-4403-4733-a2d1-2acd900800b4,2,0,0,2,1624.42,92.0
3cc48953-4b84-4104-a462-89c60f3ddd0f,7,0,1,7,115.79375,111.0
3cc562fe-e31e-4cb0-921a-51db57a0bdfa,3,0,0,3,604.7266666666666,158.0
3cc58f35-3474-4a27-bf20-69610e18e80a,5,0,0,2,389.824,332.0
3cc71af0-4a43-49ad-8e1a-c1657df52cba,1,0,0,1,92.61,0.0
3cc97074-62f6-4dd4-bf40-fcca5393fcbd,10,0,0,7,614.539,273.0
3ccbab6f-5cb4-47f5-b2fc-53eb7c9b2db0,16,1,0,7,289.1770588235294,905.0
3ccfd2b3-19eb-4307-b54a-fb27fe87a4ed,1,0,0,1,33.72,0.0
3cd1cb89-0342-4586-b07f-31a5c01257c8,54,0,0,19,494.40407407407406,1794.0
3cd2da2c-9bad-46df-9edd-013965b6c331,1,1,0,1,195.06,27.0
3cd37747-c9a6-4297-a6e0-b821395aed74,1,0,1,1,45.82,222.0
3cd7158b-666d-4f80-ba96-3ce1c55d2624,5,0,0,3,183.85399999999998,93.0
3cd779e2-ee03-484e-b810-8db666d7e314,3,0,0,2,136.24333333333334,5069.0
3cd8d36f-8108-4cf7-ab62-1605a5f47be1,1,0,0,1,16.11,0.0
3cd901bd-9455-4833-ab5c-f882a35e922e,1,0,0,1,275.25,0.0
3cd97445-5294-478c-825b-4524484ba0c1,3,0,0,1,7.18,4644.0
3cda9dbb-752c-4736-a669-51e519d5de48,3,0,0,2,51.69,54.0
3cdb7c4a-f0c8-4b4a-9c15-c9983fc0162e,3,1,1,1,242.63000000000002,116.0
3cdd8363-5321-480d-94c5-33129592fc6a,10,0,0,8,729.066,315.0
3ce097bc-e6f1-4a9d-931d-a2957db27081,3,0,0,1,180.16,241.0
3ce33525-cee8-4af2-afd6-85acb1f96ecf,1,0,0,1,22.8,0.0
3ce42450-8ca1-41d5-be15-06d2a94446c9,2,0,0,1,143.63,11.0
3ce6fe34-1b32-45ea-b11b-1a6b52cff9a1,4,0,0,4,595.2874999999999,176.0
3ce78b0c-6f2d-4c47-a58f-6092c33e39d9,1,0,0,1,160.57,0.0
3ce7a858-3f74-478d-a1e0-ffc1177eb6b4,7,0,0,7,67.11,878.0
3ce8dda8-4f5b-4687-a2d2-1715441a12d5,4,0,0,4,47.285,324.0
3ce91fdc-3759-40ec-bf2f-404325a24c83,1,0,0,1,427.17,0.0
3cea4c34-0ba5-4742-91c5-32e4b9f29eca,1,0,0,1,189.97,0.0
3ced88c4-2ccb-45f9-a781-a534ef1078e7,2,0,0,2,260.355,72.0
3cf202c4-8b70-493d-87e1-2e5c086df0ad,4,0,1,1,180.13,228.0
3cf3e4d2-f229-414a-964b-e594fb5c2f43,1,0,0,1,465.91,0.0
3cf4be3a-6465-475a-8ad1-4fcdafaab5b4,2,0,0,1,51.22,50.0
3cf4da18-b001-4085-9cbc-13feeb6cd0a3,13,0,0,11,330.1969230769231,368.0
3cf5acfc-60d3-4ab8-b684-622c7d40d216,6,0,0,4,7.3950000000000005,260.0
3cf6b4d3-ff0d-4425-a29b-50556828d964,4,0,0,2,258.94,143.0
3cf6b96a-7a30-41bc-953f-03c6a130fda9,3,0,0,3,1085.6033333333332,98.0
3cf877eb-2b94-4d58-b483-804892c4ea62,1,0,0,1,51.48,0.0
3cf9056d-8b42-44f0-a33e-c38ee113436c,3,0,0,2,151.03666666666666,80.0
3cf94f6b-d748-41d0-a538-4c3c0d69bb02,5,0,0,5,51.274,139.0
3cfaebe7-b35b-4d1e-97ee-2e8117c4f1dd,1,0,0,1,321.73,0.0
3cfb5e77-1834-4edb-b4e5-079f12a792fe,1,0,0,1,72.07,0.0
3cfd7cf8-e09c-4797-a253-ba33eb1aceb0,23,0,0,11,229.72565217391306,1385.0
3cfdabee-c160-4657-abfc-b1b1ab17d67c,2,0,0,2,46.39,51.0
3cff140e-ebc8-4c04-9d89-decf718576e8,2,0,0,1,488.8,226.0
3d0242a6-4244-4453-89b5-e3a046e53d44,1,0,0,1,25.48,0.0
3d04eea5-01bc-4965-804c-fcb4a6a9248d,1,0,0,1,128.42,0.0
3d063b8c-2f7e-4cc0-97e2-90b275fe431b,3,0,0,2,178.23333333333335,125.0
3d065ae0-cc4c-4dcd-b31c-f6a71f1e8147,4,1,0,1,179.9,64.0
3d06e4e6-e8b3-4ba7-8ec7-33850875beb3,1,0,0,1,720.71,0.0
3d081616-5239-4edb-99c7-fb46d0f99c0c,5,0,0,2,235.02800000000002,455.0
3d09f0a9-fbf7-486f-a120-bb7215b45f92,4,0,0,3,689.825,40.0
3d0d099d-a2bd-4d66-bc28-3f805ac1fcf6,3,0,0,3,25.436666666666667,243.0
3d10c241-1e79-40d5-ab33-30b1cad3cafe,1,0,0,1,42.99,0.0
3d11bb7c-14b3-4bfd-96b8-ca75178ab1a8,2,0,1,2,118.42999999999999,446.0
3d1221ac-0202-4aed-a6df-717b1ee45922,3,0,0,3,23.73,235.0
3d127450-1c8d-4db2-84df-654908d5b271,1,0,0,1,458.28,0.0
3d13f114-1154-4930-84ed-6b3679a8d23c,1,0,0,1,463.07,0.0
3d16a620-1024-4e4a-941f-f48448c02779,8,0,0,6,320.52500000000003,810.0
3d18f3b8-ba43-4f71-9d1e-0d36efebb69c,9,1,0,3,443.70799999999997,1808.0
3d1d1a14-35d8-432d-ba91-e591a21e4507,5,0,0,3,30.133999999999997,97.0
3d1dc5e0-4d52-4693-a68c-c2fef63e8298,2,0,1,1,180.16,4411.0
3d1ecc2f-824b-4c9b-a31a-58df1d8374fa,3,0,0,3,716.75,253.0
3d217991-5e27-4817-94af-ec780b140df5,3,0,0,1,503.09,448.0
3d231968-6bfe-4b8c-9707-5558cb3c5a1f,5,0,0,3,242.68400000000003,344.0
3d2587e1-b6e9-4b13-aefd-02bafe5315b6,2,0,0,1,242.63,8.0
3d260230-e2e1-4633-8d4a-aca3a64fd669,2,0,0,2,258.15,22.0
3d271bf6-96ec-4e7d-b00f-bcf20364e923,3,0,0,2,723.7333333333332,76.0
3d272949-08e3-43d5-b856-c4e581b35424,4,0,0,4,560.825,160.0
3d2f0558-82e7-455e-b068-5ca3017a90b1,1,0,0,1,384.74,0.0
3d31159c-43c4-4745-bddc-38e241d7808a,4,0,0,3,104.0075,55.0
3d3177bb-d548-4130-99aa-8522d1708d65,20,0,0,19,294.486,2599.0
3d3219b0-a9f9-4a44-8482-d276ee66e2a4,5,0,0,3,332.268,802.0
3d337a72-767d-9c85-136e-20d14aadcda7,3,0,0,2,131.96333333333334,144.0
3d37eea3-761f-4b34-9cef-e6daf23dbbcb,4,0,0,2,184.755,127.0
3d3cbbbe-d8de-464e-b1a6-d81b9912d9b3,10,0,0,3,343.639,166.0
3d3e2687-80b9-477d-9476-646d013a1692,4,0,0,2,675.385,220.0
3d41e50c-b47f-4bf8-8575-f1a0ddcaf337,1,0,0,1,62.55,0.0
3d41f951-a5bb-4327-b616-f8076d3d1112,1,0,0,1,87.26,0.0
3d4256a8-aa0c-4bd7-bca4-c0a66a78ad72,14,0,0,7,57.50857142857143,3057.0
3d43374d-f716-4ac6-869b-d4067283d5c1,19,0,0,7,117.5463157894737,569.0
3d447473-fb47-4ee4-9f67-065f0dfdf6ef,1,0,1,1,1243.78,39.0
3d448976-a819-4115-b797-9165df160976,20,0,0,12,9.943999999999999,214.0
3d45c80e-10c8-4639-b326-55f572ff507e,1,0,0,1,43.5,0.0
3d4739e7-3b98-4c24-b793-077471023af5,6,0,0,4,55.62,427.0
3d4c1faf-a2ed-4e28-8bc3-e685ecd202c1,6,1,1,3,283.8977777777778,364.0
3d4e84b3-3079-47c7-bd52-d7b407ffb4cd,1,0,0,1,720.47,0.0
3d4f859e-3996-48c4-897c-797ec5d00c13,1,0,0,1,66.9,0.0
3d4fdb30-681c-44fb-8cb0-bd0aa63155c3,1,0,0,1,928.38,0.0
3d504032-bf56-49a6-b235-b5dc349cd8e5,1,0,0,1,139.68,0.0
3d507ebc-c430-4c3f-903b-a6cdc737a322,1,0,0,1,298.31,0.0
3d518901-7a9b-4a2b-baf0-abbd876cab8a,1,0,0,1,128.42,0.0
3d54ad52-5c0e-48be-96b7-c791c313bdaa,1,0,0,1,461.61,0.0
3d573785-4659-42b2-8989-f47b67366db7,2,0,0,2,830.125,5.0
3d57943f-40a2-41bd-8844-b6cc0c91d818,3,0,0,2,176.54666666666665,38.0
3d5859f7-ea0f-47a4-b1dc-9dd66ab67678,1,0,0,1,358.31,0.0
3d58793d-aab5-40fe-b032-29d4267f1964,1,0,0,1,347.24,0.0
3d58817c-cfdb-4812-ab0d-7a0607f5317f,2,0,0,2,50.81,22.0
3d5a04c0-3550-4ec0-b909-c66be671ab17,3,0,0,2,281.34,108.0
3d5b54e4-f878-48c2-bf23-fa61dfc3b525,1,0,0,1,20.05,0.0
3d5c221a-8952-4702-a65e-e3220f811671,3,0,0,2,103.31,139.0
3d5ee1c2-2d44-4553-864c-646717c94d50,2,0,0,1,499.27,164.0
3d5f68ac-c9ff-47f2-b424-3c8bcfa1b4e1,2,0,0,2,402.29,110.0
3d6025ad-fd8e-4cf3-a6d1-0411088c3f17,3,0,0,2,58.17666666666667,263.0
3d615aef-8240-4854-a6b1-88fb14b280b0,3,0,0,3,32.596666666666664,68.0
3d617f09-0bc2-496a-b7d2-a1c0ac711f14,3,2,0,1,49.82,265.0
3d624ceb-7313-40f4-81a1-35530351ae11,7,0,0,5,204.04714285714286,491.0
3d636259-250b-4015-bb58-f177d2775581,1,0,0,1,488.74,0.0
3d63af98-11c7-4d76-a8c1-a8671ae09163,5,0,0,4,355.786,1028.0
3d64271c-74d8-4432-9adb-bf05117a141e,9,0,0,6,112.88777777777779,467.0
3d643414-dec5-40f9-b6b8-a3922c33d545,4,0,0,4,145.0575,391.0
3d65c16b-253a-4f99-a45b-582a5a40affa,1,0,0,1,160.57,0.0
3d65d8f5-07d2-447c-9319-2e8865ee33d1,1,0,0,1,29.6,0.0
3d66754b-c255-4146-a069-f4b1614c8af3,16,0,0,7,201.85625,1481.0
3d6a391a-4f84-4644-a54e-52fa2442a93b,1,0,0,1,510.26,0.0
3d6acc32-3a54-48ba-8bcd-6619521d7fd2,2,0,0,2,261.975,34.0
3d6d65da-7dcc-4d8b-95b0-e2bd69b8f999,1,0,0,1,104.38,0.0
3d6fec68-0764-48cb-b188-0048d8beb8fa,1,0,0,1,37.58,0.0
3d722b7c-7296-4715-b848-7868d44281a9,2,0,0,2,229.405,129.0
3d732882-7cd9-4433-9bf2-8f8b4602bd04,6,0,0,4,761.8716666666666,118.0
3d7375fb-e0d1-45be-8389-2557e9613675,2,0,0,2,542.6,14.0
3d7410a2-2940-458c-8b69-4f8d7b4250fb,5,1,1,4,116.86714285714285,649.0
3d74c983-ad91-4555-bcb1-119b6b34add0,2,0,0,1,242.63,60.0
3d7555c2-dc20-4433-beeb-5bda0ff2322d,3,0,0,1,733.61,94.0
3d755641-db71-47b0-8865-19b45b23e117,9,0,0,5,285.1511111111111,705.0
3d75a7d0-e076-4177-81f5-203b4e5c2d45,6,0,0,4,373.44166666666666,271.0
3d75ef9a-9fcb-4e89-acb7-bb50e19215b5,1,0,0,1,242.63,0.0
3d7755e1-d0a4-42d1-95b0-947ff5d07e2f,5,0,0,1,458.2799999999999,99.0
3d78620e-92f5-41fd-87cc-cf690085af5a,3,0,0,3,31.67,131.0
3d79b9dc-2c42-43ad-adfd-417244a5b81a,1,0,1,1,771.94,29.0
3d7b662a-ce56-4b25-bf96-094696933e56,2,0,0,2,90.735,93.0
3d7bd511-fd33-4c94-9a07-4a892640a716,3,0,0,1,577.89,68.0
3d7ce4bb-8087-4261-a7e2-6e4dcb655646,1,0,0,1,717.39,0.0
3d7d4202-b509-45a9-98d9-df6442bf04cb,7,0,0,7,299.1542857142857,329.0
3d804612-8e52-4ced-9b0e-31298accceb2,1,0,0,1,369.45,0.0
3d83c461-b8ab-48f4-bf85-70c6a41a0180,2,0,0,1,108.98,66.0
3d84eea6-e23b-40a4-935f-aa1e1ab68d8a,1,0,0,1,275.25,0.0
3d85715c-f4a4-4e81-8507-8f346b41e29c,3,0,0,3,217.31000000000003,143.0
3d85cbf3-e146-4a7a-ad22-37aa35d5b47c,7,0,1,2,40.76,377.0
3d87f0c2-ff75-41c9-ad4f-e98c7d90a99a,2,0,0,2,215.965,7.0
3d8883ec-70b3-459d-a37c-e00ab7a66d4d,7,0,0,4,202.33714285714288,101.0
3d888d49-9bae-4490-b837-5e44ddc9469d,1,0,0,1,733.61,0.0
3d8a7031-5368-4658-8cfd-e8dcb6de6bcf,3,0,0,2,50.79333333333333,83.0
3d8ad550-2dc8-4368-afa9-973b28b0342c,1,0,0,1,123.53,0.0
3d8bf8a8-90fa-4782-aca6-3deb50fe3e88,12,0,0,10,328.9266666666667,348.0
3d8d3bc6-119c-4bbe-b31b-a44adf92bfa8,1,0,0,1,385.83,0.0
3d8df818-5b08-4eca-9562-8ad8793c75d2,1,0,0,1,69.24,0.0
3d8ef1cf-7283-4e6b-b869-1910a6b33c4e,80,0,0,46,59.51825,1561.0
3d9173a7-17ee-4b3b-b1c0-9ef14b11f98c,9,0,0,8,177.2688888888889,163.0
3d937b0d-829c-4cce-aab3-8d0dd75257ce,1,0,0,1,20.05,0.0
3d93ceb6-c4c5-4fe7-8109-bd84991f3b14,1,0,0,1,46.3,0.0
3d93e0b8-36e1-48a8-acee-c73e13327d2f,2,0,0,2,147.28500000000003,49.0
3d950a69-8012-4088-81ce-dda4576f514a,1,0,0,1,52.69,0.0
3d9629f4-8aa1-4da6-ad5e-5faf1a96d5ec,1,0,0,1,181.21,0.0
3d96a40a-fa0b-4bb3-ba15-1d21203c9910,2,0,0,1,1000.77,58.0
3d9b3614-f18a-41fd-b96d-b3ab74923bcd,5,0,0,2,350.57399999999996,230.0
3d9cbdfe-d5e2-415d-8768-c153748a3beb,1,0,0,1,383.54,0.0
3da02b4a-039f-4531-a95f-48534ab50386,2,0,0,1,662.62,14.0
3da27740-b9a6-4374-b7f7-d3a650bdff13,6,0,0,6,218.9,323.0
3da2bbc4-2f51-4bbb-bcae-a89339d1058a,2,0,0,2,1149.04,39.0
3da5742d-d47d-411f-bf78-208d45f8b11b,8,0,0,3,292.195,202.0
3da64f80-1e85-466f-9b0b-42dbec6afa21,8,0,0,6,234.20875,394.0
3da71a65-d944-47c7-97b4-c8433566683f,1,0,0,1,275.25,0.0
3da82e8b-9b1f-4c8d-b70a-0d7c3b08fe4b,7,0,0,7,722.8142857142857,252.0
3dabd616-7611-453b-9599-c1c5545fe4ab,2,0,1,1,48.25,48.0
3dae53c8-3942-4df4-88bb-7731c4e08120,38,0,0,17,159.91263157894738,1137.0
3dae61c1-d018-44fd-b95a-b6b7659f11e3,2,0,1,1,84.94,164.0
3daed2df-66b0-4106-b934-5620b1353307,2,0,0,1,123.04,95.0
3daf3611-6395-47b7-8fe8-263e580ecd84,1,0,0,1,43.73,0.0
3daf41cf-9d3c-4b43-a275-2d5c18e74c74,4,0,0,2,46.805,262.0
3dafafe4-686f-45a3-8dab-fd20600b0b11,13,0,0,7,70.34153846153846,351.0
3db03651-bd84-46f7-b133-6066f5a1e6b5,3,0,0,3,14.496666666666668,116.0
3db21f2a-d836-462d-845a-e11d8a7a183c,14,0,0,11,7.878571428571428,248.0
3db2e911-c602-4f25-b625-6c2ac9c79a82,4,0,0,1,7.7,82.0
3db4717d-7815-4e66-a013-913e3c979258,7,0,0,3,49.83428571428571,203.0
3db4f7ed-c267-4c14-8be5-c934f7ea257a,2,0,0,1,52.74,181.0
3db510e8-258c-49db-b335-1225bac9254d,1,0,0,1,1889.3,0.0
3db70d0f-859a-4335-af09-c49baa060589,1,0,0,1,203.09,0.0
3db83795-d553-4644-a0d0-95d21f70bb68,8,0,0,5,560.37625,368.0
3dba0d61-0685-49e0-af9a-325690ab9f70,16,0,0,4,546.3625000000001,1181.0
3dbb60c0-cb20-4ed8-8537-8a1cb55a882e,2,0,0,2,274.305,12.0
3dbc89b3-e0b2-4583-a280-4e5c982dbb94,5,0,0,5,149.08800000000002,498.0
3dbca608-b42e-421b-8c3c-4d81265b1e34,2,0,0,1,54.57,35.0
3dbcbbb6-44c9-4f71-8e73-884d49ee64f9,2,0,0,2,196.53,67.0
3dbce9f2-b6e3-4a5b-a3d6-564934b675f0,1,0,0,1,189.97,0.0
3dc0e994-e588-4e0f-8182-0058d913ae2a,6,0,1,3,200.36142857142858,114.0
3dc182f7-7338-4aa2-9385-586211e4f21d,1,0,0,1,57.66,0.0
3dc1b29d-badc-4ae4-815f-1900f072dfff,1,0,0,1,2054.06,0.0
3dc1c5ae-83e5-49bf-b791-04125407df01,1,0,0,1,36.54,0.0
3dc250b7-9bd1-4c96-a365-0bf42e4cf2ad,64,0,1,46,196.89515151515153,2035.0
3dc2e13e-9740-45ac-9c66-b0ee167d63ac,1,0,0,1,236.53,0.0
3dc4f459-881a-4741-8965-4d5097a7043b,1,0,0,1,119.95,0.0
3dc52014-65d2-4c16-98ab-c19abd0930ff,1,0,0,1,113.4,0.0
3dc6002b-78b6-43c7-8481-c61205e87c4f,28,0,0,20,245.97607142857143,1711.0
3dc6f314-21a8-47d7-818d-dbbdf4f064ed,4,0,0,2,535.535,100.0
3dc71ef8-5f80-48e6-afe4-84f9a2d12e5c,2,0,0,2,182.23000000000002,25.0
3dc8ac3c-d9c9-4de0-bfcd-f6434220cf90,2,0,0,1,59.46,79.0
3dcaf915-b436-49e1-a3b6-e5ab5d2307ff,1,0,0,1,192.8,0.0
3dce2c6b-d3bb-467a-ba3e-d5374de6f221,1,0,0,1,1665.36,0.0
